"timepoint"	"genotype"	"treatment"	"concentration"	"NPQ"	"qL"	"qN"	"qP"	"Y.II."	"file"
12	"ys1"	"NaCl"	0	0.31	0.593	0.851	0.651	0.142	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.251	0	0.788	0	0.14	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.318	0.385	0.769	0.502	0.19	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.325	0.406	0.784	0.514	0.182	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.259	0.332	0.725	0.451	0.178	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.314	0.426	0.792	0.525	0.173	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.208	0.286	0.663	0.408	0.171	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	0	0.278	0	0.812	0	0.114	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	75	0.22	0.231	0.675	0.341	0.145	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	75	0.235	0.236	0.675	0.361	0.163	"input/For machine learning/High Light_2017-06-01_.txt"
12	"ys1"	"NaCl"	75	0.208	0.258	0.655	0.38	0.165	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.267	0.212	0.631	0.42	0.263	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"Col-0"	"NaCl"	0	0.259	0.181	0.624	0.369	0.229	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"Col-0"	"NaCl"	0	0.31	0.251	0.675	0.451	0.266	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"Col-0"	"NaCl"	75	0.243	0.289	0.62	0.502	0.299	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"Col-0"	"NaCl"	75	0.188	0.233	0.541	0.455	0.29	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"Col-0"	"NaCl"	75	0.235	0.273	0.6	0.506	0.321	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"Col-0"	"NaCl"	0	0.235	0.181	0.592	0.388	0.254	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.302	0.206	0.659	0.408	0.253	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.239	0.182	0.592	0.392	0.258	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.188	0.153	0.525	0.357	0.242	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.192	0.149	0.533	0.349	0.235	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.2	0.159	0.545	0.357	0.235	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.173	0.144	0.506	0.349	0.238	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.173	0.13	0.498	0.322	0.222	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.224	0.144	0.58	0.322	0.207	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.267	0.279	0.635	0.502	0.308	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.286	0.286	0.651	0.506	0.307	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.267	0.243	0.639	0.451	0.275	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.235	0.234	0.604	0.447	0.279	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.306	0.251	0.671	0.455	0.271	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.31	0.266	0.671	0.478	0.291	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.129	0.178	0.424	0.42	0.293	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.216	0.222	0.569	0.455	0.299	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.153	0.183	0.471	0.416	0.286	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.176	0.201	0.51	0.439	0.298	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.22	0.227	0.573	0.459	0.3	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	75	0.176	0.201	0.514	0.435	0.293	"input/For machine learning/20171129_2017-11-29_.txt"
13	"Col-0"	"NaCl"	0	0.251	0.208	0.612	0.42	0.268	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.275	0.206	0.678	0.349	0.181	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.31	0.214	0.671	0.408	0.248	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.341	0.229	0.698	0.42	0.248	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.196	0.199	0.553	0.404	0.256	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.227	0.176	0.592	0.361	0.224	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.165	0.145	0.525	0.294	0.175	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.18	0.16	0.514	0.373	0.253	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.122	0.132	0.455	0.267	0.156	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.145	0.137	0.478	0.306	0.197	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.149	0.138	0.478	0.314	0.205	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	0	0.169	0.165	0.545	0.31	0.174	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.216	0.294	0.573	0.541	0.35	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.235	0.343	0.596	0.596	0.384	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.161	0.19	0.502	0.396	0.254	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.42	0	0.875	0	0.722	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.122	0.342	0.502	0.502	0.242	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.125	0.129	0.439	0.29	0.183	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.075	0.127	0.38	0.22	0.107	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.031	0.175	0.204	0.298	0.149	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"Col-0"	"NaCl"	75	0.22	0.273	0.576	0.522	0.342	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.235	0.27	0.592	0.51	0.33	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.165	0.228	0.494	0.478	0.323	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.255	0.311	0.616	0.553	0.351	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.251	0.311	0.608	0.557	0.356	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.282	0.339	0.651	0.561	0.337	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.224	0.299	0.58	0.541	0.347	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.169	0.224	0.502	0.471	0.319	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.192	0.257	0.537	0.506	0.333	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.235	0.306	0.588	0.561	0.367	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.169	0.221	0.498	0.471	0.321	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.204	0.275	0.557	0.522	0.338	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.29	0.352	0.655	0.588	0.364	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.251	0.27	0.612	0.502	0.318	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.302	0.295	0.718	0.443	0.212	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.204	0.279	0.557	0.525	0.341	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.29	0.309	0.655	0.533	0.325	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	75	0.267	0.325	0.631	0.561	0.349	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"Col-0"	"NaCl"	0	0.224	0.32	0.576	0.576	0.377	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.231	0.302	0.588	0.549	0.355	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.235	0.332	0.596	0.58	0.372	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.282	0.314	0.635	0.561	0.359	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.298	0.329	0.655	0.573	0.364	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.341	0.312	0.686	0.545	0.34	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.357	0.317	0.698	0.553	0.347	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	0	0.38	0.325	0.714	0.553	0.338	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.341	0.348	0.69	0.58	0.357	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.408	0.36	0.737	0.573	0.333	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.376	0.346	0.714	0.573	0.347	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.384	0.356	0.714	0.588	0.362	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.4	0.366	0.725	0.592	0.358	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.38	0.345	0.714	0.576	0.352	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.318	0.357	0.663	0.608	0.391	"input/For machine learning/High Light_2017-06-01_.txt"
13	"Col-0"	"NaCl"	75	0.267	0.324	0.616	0.588	0.389	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.239	0.378	0.635	0.576	0.318	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.263	0.4	0.643	0.612	0.353	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.227	0.392	0.608	0.608	0.354	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.239	0.433	0.635	0.631	0.349	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.227	0.475	0.627	0.667	0.364	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.239	0.421	0.635	0.62	0.344	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.302	0.355	0.682	0.557	0.312	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.298	0.37	0.675	0.58	0.333	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.306	0.356	0.682	0.561	0.32	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.278	0.382	0.675	0.573	0.309	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.384	0.378	0.741	0.569	0.306	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.278	0.376	0.667	0.576	0.321	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.349	0.444	0.722	0.631	0.336	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.302	0.338	0.671	0.553	0.325	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.314	0.403	0.69	0.604	0.337	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.337	0.439	0.718	0.624	0.328	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.294	0.432	0.675	0.635	0.357	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	0	0.341	0.501	0.729	0.671	0.341	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.451	0.517	0.788	0.675	0.325	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.522	0.362	0.816	0.518	0.243	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.663	0	0.878	0	0.194	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.4	0.464	0.757	0.643	0.333	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.412	0.476	0.769	0.643	0.318	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.376	0.462	0.749	0.631	0.316	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.424	0.441	0.776	0.608	0.297	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.443	0.423	0.773	0.604	0.313	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.451	0.433	0.784	0.604	0.303	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.455	0.523	0.8	0.667	0.302	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.467	0.527	0.804	0.671	0.303	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.514	0.577	0.835	0.698	0.284	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.341	0.433	0.714	0.627	0.344	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.341	0.384	0.706	0.588	0.333	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.341	0.396	0.702	0.608	0.35	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.369	0.485	0.741	0.663	0.343	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.353	0.465	0.725	0.651	0.348	"input/For machine learning/High Light_2017-06-01_.txt"
13	"fug1"	"NaCl"	75	0.349	0.512	0.729	0.686	0.359	"input/For machine learning/High Light_2017-06-01_.txt"
13	"glk1glk2"	"NaCl"	0	0.212	0.29	0.553	0.569	0.394	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	0	0.224	0.264	0.561	0.537	0.373	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	0	0.235	0.313	0.576	0.596	0.411	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	0	0.235	0.288	0.58	0.557	0.376	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	0	0.259	0.329	0.604	0.604	0.411	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	75	0.255	0.518	0.737	0.627	0.227	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	75	0.212	0.36	0.553	0.643	0.442	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	75	0.176	0.253	0.494	0.541	0.385	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	75	0.216	0.317	0.553	0.604	0.421	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	75	0.188	0.316	0.514	0.616	0.439	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	75	0.188	0.327	0.514	0.631	0.451	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"glk1glk2"	"NaCl"	0	0.173	0.247	0.49	0.545	0.396	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.2	0.241	0.529	0.522	0.371	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.196	0.32	0.522	0.631	0.456	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.51	1	0.945	1	0.137	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.2	0.248	0.529	0.533	0.381	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.196	0.236	0.525	0.518	0.369	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.204	0.249	0.537	0.529	0.372	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.169	0.26	0.478	0.573	0.422	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.173	0.224	0.49	0.514	0.373	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	0	0.176	0.23	0.49	0.525	0.384	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.22	0.366	0.557	0.659	0.461	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.259	0.361	0.604	0.639	0.436	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.239	0.372	0.576	0.659	0.456	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.294	0.48	0.706	0.643	0.313	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.208	0.366	0.537	0.671	0.48	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.224	0.386	0.553	0.686	0.487	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.263	0.406	0.608	0.678	0.46	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.173	0.285	0.482	0.6	0.44	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.192	0.347	0.518	0.659	0.48	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.192	0.348	0.518	0.647	0.461	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.263	0.418	0.722	0.549	0.224	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.173	0.334	0.486	0.651	0.478	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.161	0.256	0.471	0.557	0.404	"input/For machine learning/20171129_2017-11-29_.txt"
13	"glk1glk2"	"NaCl"	75	0.267	0.161	0.631	0.337	0.211	"input/For machine learning/20171129_2017-11-29_.txt"
13	"gun1-102"	"NaCl"	0	0.239	0.176	0.6	0.369	0.234	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.42	0.214	0.753	0.376	0.208	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.169	0.142	0.498	0.341	0.232	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.29	0.15	0.655	0.314	0.192	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.18	0.158	0.51	0.373	0.257	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.231	0.138	0.584	0.318	0.209	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.169	0.158	0.494	0.38	0.265	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.204	0.147	0.549	0.345	0.232	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.145	0.144	0.451	0.361	0.255	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.22	0.16	0.569	0.365	0.244	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.145	0.146	0.451	0.369	0.259	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	0	0.165	0.138	0.49	0.341	0.236	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.188	0.223	0.533	0.455	0.298	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.176	0.212	0.522	0.435	0.285	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.176	0.226	0.522	0.455	0.295	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.294	0.351	0.659	0.58	0.355	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.251	1	0.773	1	0.405	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.286	0	0.82	0	0.833	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0	0	0	0	0.939	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.259	0.289	0.62	0.529	0.339	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.212	0.288	0.561	0.541	0.355	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.275	0.248	0.651	0.447	0.263	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.204	0.253	0.549	0.502	0.335	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.239	0.298	0.6	0.545	0.353	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.231	0.299	0.584	0.553	0.363	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.153	0.232	0.475	0.49	0.335	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.184	0.311	0.518	0.592	0.407	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.196	0.253	0.533	0.514	0.348	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.169	0.233	0.498	0.482	0.324	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.157	0.228	0.482	0.467	0.311	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.149	0.188	0.471	0.42	0.284	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.31	0.353	0.667	0.588	0.363	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.263	0.305	0.62	0.553	0.358	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.298	0.366	0.651	0.612	0.389	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.298	0.371	0.655	0.616	0.389	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.247	0.348	0.608	0.6	0.388	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102"	"NaCl"	75	0.31	0.371	0.663	0.616	0.391	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	0	0.439	0.843	0.859	0.882	0.253	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	0	0.396	1	0.898	1	0.33	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	0	0.6	0	0.937	0	0.75	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	0	1	0	0.98	0	0.887	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	0	0.255	0.631	0.749	0.722	0.244	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	0	0.267	0.543	0.733	0.659	0.254	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
